,load,type,compressor,iteration,avg_time,std_dev,min_time,max_time,q1,median_time,q3,iqr,lower_whisker,upper_whisker,num_outliers
255,OIL-MAMMO,MODEL,ZLIB,8,1.171193838119506,0.0,1.171193838119506,1.171193838119506,1.171193838119506,1.171193838119506,1.171193838119506,0.0,1.171193838119506,1.171193838119506,0.0
256,IONO-SOLAR,API,BZ2,24,6.392789840698242,0.0,6.392789840698242,6.392789840698242,6.392789840698242,6.392789840698242,6.392789840698242,0.0,6.392789840698242,6.392789840698242,0.0
257,IONO-SOLAR,API,ENTROPY,16,2.140355825424194,0.0,2.140355825424194,2.140355825424194,2.140355825424194,2.140355825424194,2.140355825424194,0.0,2.140355825424194,2.140355825424194,0.0
258,IONO-SOLAR,API,GZIP,4,1.0142822265625,0.0,1.0142822265625,1.0142822265625,1.0142822265625,1.0142822265625,1.0142822265625,0.0,1.0142822265625,1.0142822265625,0.0
259,IONO-SOLAR,API,JP2,7,4.852329969406128,0.0,4.852329969406128,4.852329969406128,4.852329969406128,4.852329969406128,4.852329969406128,0.0,4.852329969406128,4.852329969406128,0.0
260,IONO-SOLAR,API,PNG,-1,20.351228952407837,0.0,20.351228952407837,20.351228952407837,20.351228952407837,20.351228952407837,20.351228952407837,0.0,20.351228952407837,20.351228952407837,0.0
261,IONO-SOLAR,API,PPMD,9,1.493588209152221,0.0,1.493588209152221,1.493588209152221,1.493588209152221,1.493588209152221,1.493588209152221,0.0,1.493588209152221,1.493588209152221,0.0
262,IONO-SOLAR,API,WEBP,27,20.002902030944824,0.0,20.002902030944824,20.002902030944824,20.002902030944824,20.002902030944824,20.002902030944824,0.0,20.002902030944824,20.002902030944824,0.0
263,IONO-SOLAR,API,ZLIB,4,0.684993743896484,0.0,0.684993743896484,0.684993743896484,0.684993743896484,0.684993743896484,0.684993743896484,0.0,0.684993743896484,0.684993743896484,0.0
264,IONO-SOLAR,LOGIC,BZ2,10,1.859639644622802,0.0,1.859639644622802,1.859639644622802,1.859639644622802,1.859639644622802,1.859639644622802,0.0,1.859639644622802,1.859639644622802,0.0
265,IONO-SOLAR,LOGIC,ENTROPY,14,1.972415685653686,0.0,1.972415685653686,1.972415685653686,1.972415685653686,1.972415685653686,1.972415685653686,0.0,1.972415685653686,1.972415685653686,0.0
266,IONO-SOLAR,LOGIC,GZIP,6,1.383792400360107,0.0,1.383792400360107,1.383792400360107,1.383792400360107,1.383792400360107,1.383792400360107,0.0,1.383792400360107,1.383792400360107,0.0
267,IONO-SOLAR,LOGIC,JP2,12,7.799591779708862,0.0,7.799591779708862,7.799591779708862,7.799591779708862,7.799591779708862,7.799591779708862,0.0,7.799591779708862,7.799591779708862,0.0
268,IONO-SOLAR,LOGIC,PNG,16,7.9915595054626465,0.0,7.9915595054626465,7.9915595054626465,7.9915595054626465,7.9915595054626465,7.9915595054626465,0.0,7.9915595054626465,7.9915595054626465,0.0
269,IONO-SOLAR,LOGIC,PPMD,10,1.516697883605957,0.0,1.516697883605957,1.516697883605957,1.516697883605957,1.516697883605957,1.516697883605957,0.0,1.516697883605957,1.516697883605957,0.0
270,IONO-SOLAR,LOGIC,WEBP,11,6.571551561355591,0.0,6.571551561355591,6.571551561355591,6.571551561355591,6.571551561355591,6.571551561355591,0.0,6.571551561355591,6.571551561355591,0.0
271,IONO-SOLAR,LOGIC,ZLIB,7,1.076288700103759,0.0,1.076288700103759,1.076288700103759,1.076288700103759,1.076288700103759,1.076288700103759,0.0,1.076288700103759,1.076288700103759,0.0
272,IONO-SOLAR,MEMORY,BZ2,13,2.471841812133789,0.0,2.471841812133789,2.471841812133789,2.471841812133789,2.471841812133789,2.471841812133789,0.0,2.471841812133789,2.471841812133789,0.0
273,IONO-SOLAR,MEMORY,ENTROPY,22,3.415012836456299,0.0,3.415012836456299,3.415012836456299,3.415012836456299,3.415012836456299,3.415012836456299,0.0,3.415012836456299,3.415012836456299,0.0
274,IONO-SOLAR,MEMORY,GZIP,23,5.733145713806152,0.0,5.733145713806152,5.733145713806152,5.733145713806152,5.733145713806152,5.733145713806152,0.0,5.733145713806152,5.733145713806152,0.0
275,IONO-SOLAR,MEMORY,JP2,20,12.622559070587158,0.0,12.622559070587158,12.622559070587158,12.622559070587158,12.622559070587158,12.622559070587158,0.0,12.622559070587158,12.622559070587158,0.0
276,IONO-SOLAR,MEMORY,PNG,29,19.085221529006958,0.0,19.085221529006958,19.085221529006958,19.085221529006958,19.085221529006958,19.085221529006958,0.0,19.085221529006958,19.085221529006958,0.0
277,IONO-SOLAR,MEMORY,PPMD,16,2.623149394989013,0.0,2.623149394989013,2.623149394989013,2.623149394989013,2.623149394989013,2.623149394989013,0.0,2.623149394989013,2.623149394989013,0.0
278,IONO-SOLAR,MEMORY,WEBP,-1,22.332576990127563,0.0,22.332576990127563,22.332576990127563,22.332576990127563,22.332576990127563,22.332576990127563,0.0,22.332576990127563,22.332576990127563,0.0
279,IONO-SOLAR,MEMORY,ZLIB,20,2.759413480758667,0.0,2.759413480758667,2.759413480758667,2.759413480758667,2.759413480758667,2.759413480758667,0.0,2.759413480758667,2.759413480758667,0.0
280,IONO-SOLAR,ANOTHER-CONTROL,BZ2,-1,6.480073690414429,0.0,6.480073690414429,6.480073690414429,6.480073690414429,6.480073690414429,6.480073690414429,0.0,6.480073690414429,6.480073690414429,0.0
281,IONO-SOLAR,ANOTHER-CONTROL,ENTROPY,-1,5.16275429725647,0.0,5.16275429725647,5.16275429725647,5.16275429725647,5.16275429725647,5.16275429725647,0.0,5.16275429725647,5.16275429725647,0.0
282,IONO-SOLAR,ANOTHER-CONTROL,GZIP,-1,7.955637454986572,0.0,7.955637454986572,7.955637454986572,7.955637454986572,7.955637454986572,7.955637454986572,0.0,7.955637454986572,7.955637454986572,0.0
283,IONO-SOLAR,ANOTHER-CONTROL,JP2,6,3.643569707870483,0.0,3.643569707870483,3.643569707870483,3.643569707870483,3.643569707870483,3.643569707870483,0.0,3.643569707870483,3.643569707870483,0.0
284,IONO-SOLAR,ANOTHER-CONTROL,PNG,26,14.666091680526733,0.0,14.666091680526733,14.666091680526733,14.666091680526733,14.666091680526733,14.666091680526733,0.0,14.666091680526733,14.666091680526733,0.0
285,IONO-SOLAR,ANOTHER-CONTROL,PPMD,-1,5.842196464538574,0.0,5.842196464538574,5.842196464538574,5.842196464538574,5.842196464538574,5.842196464538574,0.0,5.842196464538574,5.842196464538574,0.0
286,IONO-SOLAR,ANOTHER-CONTROL,WEBP,29,22.509259700775146,0.0,22.509259700775146,22.509259700775146,22.509259700775146,22.509259700775146,22.509259700775146,0.0,22.509259700775146,22.509259700775146,0.0
287,IONO-SOLAR,ANOTHER-CONTROL,ZLIB,-1,6.602677822113037,0.0,6.602677822113037,6.602677822113037,6.602677822113037,6.602677822113037,6.602677822113037,0.0,6.602677822113037,6.602677822113037,0.0
288,IONO-SOLAR,CONC,BZ2,9,1.610712766647338,0.0,1.610712766647338,1.610712766647338,1.610712766647338,1.610712766647338,1.610712766647338,0.0,1.610712766647338,1.610712766647338,0.0
289,IONO-SOLAR,CONC,ENTROPY,12,1.7605314254760742,0.0,1.7605314254760742,1.7605314254760742,1.7605314254760742,1.7605314254760742,1.7605314254760742,0.0,1.7605314254760742,1.7605314254760742,0.0
290,IONO-SOLAR,CONC,GZIP,3,0.7990031242370601,0.0,0.7990031242370601,0.7990031242370601,0.7990031242370601,0.7990031242370601,0.7990031242370601,0.0,0.7990031242370601,0.7990031242370601,0.0
291,IONO-SOLAR,CONC,JP2,11,6.861969470977783,0.0,6.861969470977783,6.861969470977783,6.861969470977783,6.861969470977783,6.861969470977783,0.0,6.861969470977783,6.861969470977783,0.0
292,IONO-SOLAR,CONC,PNG,18,12.445369720458984,0.0,12.445369720458984,12.445369720458984,12.445369720458984,12.445369720458984,12.445369720458984,0.0,12.445369720458984,12.445369720458984,0.0
293,IONO-SOLAR,CONC,PPMD,5,0.8581633567810051,0.0,0.8581633567810051,0.8581633567810051,0.8581633567810051,0.8581633567810051,0.8581633567810051,0.0,0.8581633567810051,0.8581633567810051,0.0
294,IONO-SOLAR,CONC,WEBP,11,6.650201797485352,0.0,6.650201797485352,6.650201797485352,6.650201797485352,6.650201797485352,6.650201797485352,0.0,6.650201797485352,6.650201797485352,0.0
295,IONO-SOLAR,CONC,ZLIB,3,0.495476007461547,0.0,0.495476007461547,0.495476007461547,0.495476007461547,0.495476007461547,0.495476007461547,0.0,0.495476007461547,0.495476007461547,0.0
296,IONO-SOLAR,PROCESS,BZ2,2,0.509717226028442,0.0,0.509717226028442,0.509717226028442,0.509717226028442,0.509717226028442,0.509717226028442,0.0,0.509717226028442,0.509717226028442,0.0
297,IONO-SOLAR,PROCESS,ENTROPY,3,0.516032457351684,0.0,0.516032457351684,0.516032457351684,0.516032457351684,0.516032457351684,0.516032457351684,0.0,0.516032457351684,0.516032457351684,0.0
298,IONO-SOLAR,PROCESS,GZIP,3,0.7885866165161131,0.0,0.7885866165161131,0.7885866165161131,0.7885866165161131,0.7885866165161131,0.7885866165161131,0.0,0.7885866165161131,0.7885866165161131,0.0
299,IONO-SOLAR,PROCESS,JP2,29,20.30511498451233,0.0,20.30511498451233,20.30511498451233,20.30511498451233,20.30511498451233,20.30511498451233,0.0,20.30511498451233,20.30511498451233,0.0
300,IONO-SOLAR,PROCESS,PNG,3,1.901224851608276,0.0,1.901224851608276,1.901224851608276,1.901224851608276,1.901224851608276,1.901224851608276,0.0,1.901224851608276,1.901224851608276,0.0
301,IONO-SOLAR,PROCESS,PPMD,1,0.34553456306457503,0.0,0.34553456306457503,0.34553456306457503,0.34553456306457503,0.34553456306457503,0.34553456306457503,0.0,0.34553456306457503,0.34553456306457503,0.0
302,IONO-SOLAR,PROCESS,WEBP,3,2.121110677719116,0.0,2.121110677719116,2.121110677719116,2.121110677719116,2.121110677719116,2.121110677719116,0.0,2.121110677719116,2.121110677719116,0.0
303,IONO-SOLAR,PROCESS,ZLIB,2,0.5844044685363771,0.0,0.5844044685363771,0.5844044685363771,0.5844044685363771,0.5844044685363771,0.5844044685363771,0.0,0.5844044685363771,0.5844044685363771,0.0
304,IONO-SOLAR,TRAIN,BZ2,2,0.5285241603851311,0.0,0.5285241603851311,0.5285241603851311,0.5285241603851311,0.5285241603851311,0.5285241603851311,0.0,0.5285241603851311,0.5285241603851311,0.0
305,IONO-SOLAR,TRAIN,ENTROPY,13,1.835382223129272,0.0,1.835382223129272,1.835382223129272,1.835382223129272,1.835382223129272,1.835382223129272,0.0,1.835382223129272,1.835382223129272,0.0
306,IONO-SOLAR,TRAIN,GZIP,4,0.9636347293853761,0.0,0.9636347293853761,0.9636347293853761,0.9636347293853761,0.9636347293853761,0.9636347293853761,0.0,0.9636347293853761,0.9636347293853761,0.0
307,IONO-SOLAR,TRAIN,JP2,3,2.182246685028076,0.0,2.182246685028076,2.182246685028076,2.182246685028076,2.182246685028076,2.182246685028076,0.0,2.182246685028076,2.182246685028076,0.0
308,IONO-SOLAR,TRAIN,PNG,16,8.849409580230713,0.0,8.849409580230713,8.849409580230713,8.849409580230713,8.849409580230713,8.849409580230713,0.0,8.849409580230713,8.849409580230713,0.0
309,IONO-SOLAR,TRAIN,PPMD,6,0.976450204849243,0.0,0.976450204849243,0.976450204849243,0.976450204849243,0.976450204849243,0.976450204849243,0.0,0.976450204849243,0.976450204849243,0.0
310,IONO-SOLAR,TRAIN,WEBP,13,8.720067024230957,0.0,8.720067024230957,8.720067024230957,8.720067024230957,8.720067024230957,8.720067024230957,0.0,8.720067024230957,8.720067024230957,0.0
311,IONO-SOLAR,TRAIN,ZLIB,5,1.013052463531494,0.0,1.013052463531494,1.013052463531494,1.013052463531494,1.013052463531494,1.013052463531494,0.0,1.013052463531494,1.013052463531494,0.0
312,IONO-SOLAR,MODEL,BZ2,17,3.189648866653442,0.0,3.189648866653442,3.189648866653442,3.189648866653442,3.189648866653442,3.189648866653442,0.0,3.189648866653442,3.189648866653442,0.0
313,IONO-SOLAR,MODEL,ENTROPY,24,3.498996019363403,0.0,3.498996019363403,3.498996019363403,3.498996019363403,3.498996019363403,3.498996019363403,0.0,3.498996019363403,3.498996019363403,0.0
314,IONO-SOLAR,MODEL,GZIP,10,2.150775194168091,0.0,2.150775194168091,2.150775194168091,2.150775194168091,2.150775194168091,2.150775194168091,0.0,2.150775194168091,2.150775194168091,0.0
315,IONO-SOLAR,MODEL,JP2,10,7.7645485401153564,0.0,7.7645485401153564,7.7645485401153564,7.7645485401153564,7.7645485401153564,7.7645485401153564,0.0,7.7645485401153564,7.7645485401153564,0.0
316,IONO-SOLAR,MODEL,PNG,27,16.18304753303528,0.0,16.18304753303528,16.18304753303528,16.18304753303528,16.18304753303528,16.18304753303528,0.0,16.18304753303528,16.18304753303528,0.0
317,IONO-SOLAR,MODEL,PPMD,10,1.5946946144104,0.0,1.5946946144104,1.5946946144104,1.5946946144104,1.5946946144104,1.5946946144104,0.0,1.5946946144104,1.5946946144104,0.0
318,IONO-SOLAR,MODEL,WEBP,14,8.57913851737976,0.0,8.57913851737976,8.57913851737976,8.57913851737976,8.57913851737976,8.57913851737976,0.0,8.57913851737976,8.57913851737976,0.0
319,IONO-SOLAR,MODEL,ZLIB,15,1.97834825515747,0.0,1.97834825515747,1.97834825515747,1.97834825515747,1.97834825515747,1.97834825515747,0.0,1.97834825515747,1.97834825515747,0.0
320,BANK-PIMA,API,BZ2,9,2.730313062667846,0.0,2.730313062667846,2.730313062667846,2.730313062667846,2.730313062667846,2.730313062667846,0.0,2.730313062667846,2.730313062667846,0.0
321,BANK-PIMA,API,ENTROPY,15,1.989201545715332,0.0,1.989201545715332,1.989201545715332,1.989201545715332,1.989201545715332,1.989201545715332,0.0,1.989201545715332,1.989201545715332,0.0
322,BANK-PIMA,API,GZIP,6,1.350245714187622,0.0,1.350245714187622,1.350245714187622,1.350245714187622,1.350245714187622,1.350245714187622,0.0,1.350245714187622,1.350245714187622,0.0
323,BANK-PIMA,API,JP2,7,3.644169569015503,0.0,3.644169569015503,3.644169569015503,3.644169569015503,3.644169569015503,3.644169569015503,0.0,3.644169569015503,3.644169569015503,0.0
324,BANK-PIMA,API,PNG,5,1.861499309539795,0.0,1.861499309539795,1.861499309539795,1.861499309539795,1.861499309539795,1.861499309539795,0.0,1.861499309539795,1.861499309539795,0.0
325,BANK-PIMA,API,PPMD,4,0.7343983650207521,0.0,0.7343983650207521,0.7343983650207521,0.7343983650207521,0.7343983650207521,0.7343983650207521,0.0,0.7343983650207521,0.7343983650207521,0.0
326,BANK-PIMA,API,WEBP,21,12.440379858016968,0.0,12.440379858016968,12.440379858016968,12.440379858016968,12.440379858016968,12.440379858016968,0.0,12.440379858016968,12.440379858016968,0.0
327,BANK-PIMA,API,ZLIB,6,1.023254156112671,0.0,1.023254156112671,1.023254156112671,1.023254156112671,1.023254156112671,1.023254156112671,0.0,1.023254156112671,1.023254156112671,0.0
328,BANK-PIMA,LOGIC,BZ2,8,1.44226598739624,0.0,1.44226598739624,1.44226598739624,1.44226598739624,1.44226598739624,1.44226598739624,0.0,1.44226598739624,1.44226598739624,0.0
329,BANK-PIMA,LOGIC,ENTROPY,22,3.06328797340393,0.0,3.06328797340393,3.06328797340393,3.06328797340393,3.06328797340393,3.06328797340393,0.0,3.06328797340393,3.06328797340393,0.0
330,BANK-PIMA,LOGIC,GZIP,0,0.29486393928527804,0.0,0.29486393928527804,0.29486393928527804,0.29486393928527804,0.29486393928527804,0.29486393928527804,0.0,0.29486393928527804,0.29486393928527804,0.0
331,BANK-PIMA,LOGIC,JP2,15,8.074288606643677,0.0,8.074288606643677,8.074288606643677,8.074288606643677,8.074288606643677,8.074288606643677,0.0,8.074288606643677,8.074288606643677,0.0
332,BANK-PIMA,LOGIC,PNG,6,2.120981693267822,0.0,2.120981693267822,2.120981693267822,2.120981693267822,2.120981693267822,2.120981693267822,0.0,2.120981693267822,2.120981693267822,0.0
333,BANK-PIMA,LOGIC,PPMD,4,0.7346251010894771,0.0,0.7346251010894771,0.7346251010894771,0.7346251010894771,0.7346251010894771,0.7346251010894771,0.0,0.7346251010894771,0.7346251010894771,0.0
334,BANK-PIMA,LOGIC,WEBP,13,7.107231140136719,0.0,7.107231140136719,7.107231140136719,7.107231140136719,7.107231140136719,7.107231140136719,0.0,7.107231140136719,7.107231140136719,0.0
335,BANK-PIMA,LOGIC,ZLIB,3,0.582734823226928,0.0,0.582734823226928,0.582734823226928,0.582734823226928,0.582734823226928,0.582734823226928,0.0,0.582734823226928,0.582734823226928,0.0
336,BANK-PIMA,MEMORY,BZ2,2,0.526990413665771,0.0,0.526990413665771,0.526990413665771,0.526990413665771,0.526990413665771,0.526990413665771,0.0,0.526990413665771,0.526990413665771,0.0
337,BANK-PIMA,MEMORY,ENTROPY,-1,4.367577791213989,0.0,4.367577791213989,4.367577791213989,4.367577791213989,4.367577791213989,4.367577791213989,0.0,4.367577791213989,4.367577791213989,0.0
338,BANK-PIMA,MEMORY,GZIP,8,1.82422924041748,0.0,1.82422924041748,1.82422924041748,1.82422924041748,1.82422924041748,1.82422924041748,0.0,1.82422924041748,1.82422924041748,0.0
339,BANK-PIMA,MEMORY,JP2,10,7.047444820404053,0.0,7.047444820404053,7.047444820404053,7.047444820404053,7.047444820404053,7.047444820404053,0.0,7.047444820404053,7.047444820404053,0.0
340,BANK-PIMA,MEMORY,PNG,18,6.75907039642334,0.0,6.75907039642334,6.75907039642334,6.75907039642334,6.75907039642334,6.75907039642334,0.0,6.75907039642334,6.75907039642334,0.0
341,BANK-PIMA,MEMORY,PPMD,8,1.290773868560791,0.0,1.290773868560791,1.290773868560791,1.290773868560791,1.290773868560791,1.290773868560791,0.0,1.290773868560791,1.290773868560791,0.0
342,BANK-PIMA,MEMORY,WEBP,9,6.162443161010742,0.0,6.162443161010742,6.162443161010742,6.162443161010742,6.162443161010742,6.162443161010742,0.0,6.162443161010742,6.162443161010742,0.0
343,BANK-PIMA,MEMORY,ZLIB,5,0.8214089870452881,0.0,0.8214089870452881,0.8214089870452881,0.8214089870452881,0.8214089870452881,0.8214089870452881,0.0,0.8214089870452881,0.8214089870452881,0.0
344,BANK-PIMA,ANOTHER-CONTROL,BZ2,-1,5.668058395385742,0.0,5.668058395385742,5.668058395385742,5.668058395385742,5.668058395385742,5.668058395385742,0.0,5.668058395385742,5.668058395385742,0.0
345,BANK-PIMA,ANOTHER-CONTROL,ENTROPY,-1,5.4865360260009775,0.0,5.4865360260009775,5.4865360260009775,5.4865360260009775,5.4865360260009775,5.4865360260009775,0.0,5.4865360260009775,5.4865360260009775,0.0
346,BANK-PIMA,ANOTHER-CONTROL,GZIP,-1,7.825011968612671,0.0,7.825011968612671,7.825011968612671,7.825011968612671,7.825011968612671,7.825011968612671,0.0,7.825011968612671,7.825011968612671,0.0
347,BANK-PIMA,ANOTHER-CONTROL,JP2,8,5.898394823074341,0.0,5.898394823074341,5.898394823074341,5.898394823074341,5.898394823074341,5.898394823074341,0.0,5.898394823074341,5.898394823074341,0.0
348,BANK-PIMA,ANOTHER-CONTROL,PNG,-1,14.153023719787598,0.0,14.153023719787598,14.153023719787598,14.153023719787598,14.153023719787598,14.153023719787598,0.0,14.153023719787598,14.153023719787598,0.0
349,BANK-PIMA,ANOTHER-CONTROL,PPMD,-1,5.562072277069092,0.0,5.562072277069092,5.562072277069092,5.562072277069092,5.562072277069092,5.562072277069092,0.0,5.562072277069092,5.562072277069092,0.0
350,BANK-PIMA,ANOTHER-CONTROL,WEBP,24,13.05910849571228,0.0,13.05910849571228,13.05910849571228,13.05910849571228,13.05910849571228,13.05910849571228,0.0,13.05910849571228,13.05910849571228,0.0
351,BANK-PIMA,ANOTHER-CONTROL,ZLIB,-1,4.3906238079071045,0.0,4.3906238079071045,4.3906238079071045,4.3906238079071045,4.3906238079071045,4.3906238079071045,0.0,4.3906238079071045,4.3906238079071045,0.0
352,BANK-PIMA,CONC,BZ2,3,0.609498739242553,0.0,0.609498739242553,0.609498739242553,0.609498739242553,0.609498739242553,0.609498739242553,0.0,0.609498739242553,0.609498739242553,0.0
353,BANK-PIMA,CONC,ENTROPY,2,0.40666627883911105,0.0,0.40666627883911105,0.40666627883911105,0.40666627883911105,0.40666627883911105,0.40666627883911105,0.0,0.40666627883911105,0.40666627883911105,0.0
354,BANK-PIMA,CONC,GZIP,8,1.774510145187378,0.0,1.774510145187378,1.774510145187378,1.774510145187378,1.774510145187378,1.774510145187378,0.0,1.774510145187378,1.774510145187378,0.0
355,BANK-PIMA,CONC,JP2,14,10.99410605430603,0.0,10.99410605430603,10.99410605430603,10.99410605430603,10.99410605430603,10.99410605430603,0.0,10.99410605430603,10.99410605430603,0.0
356,BANK-PIMA,CONC,PNG,-1,14.362259149551392,0.0,14.362259149551392,14.362259149551392,14.362259149551392,14.362259149551392,14.362259149551392,0.0,14.362259149551392,14.362259149551392,0.0
357,BANK-PIMA,CONC,PPMD,2,0.484332799911499,0.0,0.484332799911499,0.484332799911499,0.484332799911499,0.484332799911499,0.484332799911499,0.0,0.484332799911499,0.484332799911499,0.0
358,BANK-PIMA,CONC,WEBP,12,5.902262449264526,0.0,5.902262449264526,5.902262449264526,5.902262449264526,5.902262449264526,5.902262449264526,0.0,5.902262449264526,5.902262449264526,0.0
359,BANK-PIMA,CONC,ZLIB,9,1.5137829780578609,0.0,1.5137829780578609,1.5137829780578609,1.5137829780578609,1.5137829780578609,1.5137829780578609,0.0,1.5137829780578609,1.5137829780578609,0.0
360,BANK-PIMA,PROCESS,BZ2,10,1.526649713516235,0.0,1.526649713516235,1.526649713516235,1.526649713516235,1.526649713516235,1.526649713516235,0.0,1.526649713516235,1.526649713516235,0.0
361,BANK-PIMA,PROCESS,ENTROPY,5,0.72583794593811,0.0,0.72583794593811,0.72583794593811,0.72583794593811,0.72583794593811,0.72583794593811,0.0,0.72583794593811,0.72583794593811,0.0
362,BANK-PIMA,PROCESS,GZIP,8,3.136183500289917,0.0,3.136183500289917,3.136183500289917,3.136183500289917,3.136183500289917,3.136183500289917,0.0,3.136183500289917,3.136183500289917,0.0
363,BANK-PIMA,PROCESS,JP2,14,9.574334383010864,0.0,9.574334383010864,9.574334383010864,9.574334383010864,9.574334383010864,9.574334383010864,0.0,9.574334383010864,9.574334383010864,0.0
364,BANK-PIMA,PROCESS,PNG,8,2.660549402236938,0.0,2.660549402236938,2.660549402236938,2.660549402236938,2.660549402236938,2.660549402236938,0.0,2.660549402236938,2.660549402236938,0.0
365,BANK-PIMA,PROCESS,PPMD,8,1.254508733749389,0.0,1.254508733749389,1.254508733749389,1.254508733749389,1.254508733749389,1.254508733749389,0.0,1.254508733749389,1.254508733749389,0.0
366,BANK-PIMA,PROCESS,WEBP,3,1.82935619354248,0.0,1.82935619354248,1.82935619354248,1.82935619354248,1.82935619354248,1.82935619354248,0.0,1.82935619354248,1.82935619354248,0.0
367,BANK-PIMA,PROCESS,ZLIB,8,1.000448942184448,0.0,1.000448942184448,1.000448942184448,1.000448942184448,1.000448942184448,1.000448942184448,0.0,1.000448942184448,1.000448942184448,0.0
368,BANK-PIMA,TRAIN,BZ2,8,1.318334341049194,0.0,1.318334341049194,1.318334341049194,1.318334341049194,1.318334341049194,1.318334341049194,0.0,1.318334341049194,1.318334341049194,0.0
369,BANK-PIMA,TRAIN,ENTROPY,16,2.061554431915283,0.0,2.061554431915283,2.061554431915283,2.061554431915283,2.061554431915283,2.061554431915283,0.0,2.061554431915283,2.061554431915283,0.0
370,BANK-PIMA,TRAIN,GZIP,9,2.002058029174804,0.0,2.002058029174804,2.002058029174804,2.002058029174804,2.002058029174804,2.002058029174804,0.0,2.002058029174804,2.002058029174804,0.0
371,BANK-PIMA,TRAIN,JP2,7,6.741667985916138,0.0,6.741667985916138,6.741667985916138,6.741667985916138,6.741667985916138,6.741667985916138,0.0,6.741667985916138,6.741667985916138,0.0
372,BANK-PIMA,TRAIN,PNG,20,9.389031410217285,0.0,9.389031410217285,9.389031410217285,9.389031410217285,9.389031410217285,9.389031410217285,0.0,9.389031410217285,9.389031410217285,0.0
373,BANK-PIMA,TRAIN,PPMD,9,1.500731706619262,0.0,1.500731706619262,1.500731706619262,1.500731706619262,1.500731706619262,1.500731706619262,0.0,1.500731706619262,1.500731706619262,0.0
374,BANK-PIMA,TRAIN,WEBP,19,11.144766807556152,0.0,11.144766807556152,11.144766807556152,11.144766807556152,11.144766807556152,11.144766807556152,0.0,11.144766807556152,11.144766807556152,0.0
375,BANK-PIMA,TRAIN,ZLIB,7,0.860073566436767,0.0,0.860073566436767,0.860073566436767,0.860073566436767,0.860073566436767,0.860073566436767,0.0,0.860073566436767,0.860073566436767,0.0
376,BANK-PIMA,MODEL,BZ2,5,0.912311077117919,0.0,0.912311077117919,0.912311077117919,0.912311077117919,0.912311077117919,0.912311077117919,0.0,0.912311077117919,0.912311077117919,0.0
377,BANK-PIMA,MODEL,ENTROPY,29,4.262969255447388,0.0,4.262969255447388,4.262969255447388,4.262969255447388,4.262969255447388,4.262969255447388,0.0,4.262969255447388,4.262969255447388,0.0
378,BANK-PIMA,MODEL,GZIP,3,0.8427772521972651,0.0,0.8427772521972651,0.8427772521972651,0.8427772521972651,0.8427772521972651,0.8427772521972651,0.0,0.8427772521972651,0.8427772521972651,0.0
379,BANK-PIMA,MODEL,JP2,14,8.513559579849243,0.0,8.513559579849243,8.513559579849243,8.513559579849243,8.513559579849243,8.513559579849243,0.0,8.513559579849243,8.513559579849243,0.0
380,BANK-PIMA,MODEL,PNG,15,6.094498157501221,0.0,6.094498157501221,6.094498157501221,6.094498157501221,6.094498157501221,6.094498157501221,0.0,6.094498157501221,6.094498157501221,0.0
381,BANK-PIMA,MODEL,PPMD,10,1.594645977020263,0.0,1.594645977020263,1.594645977020263,1.594645977020263,1.594645977020263,1.594645977020263,0.0,1.594645977020263,1.594645977020263,0.0
382,BANK-PIMA,MODEL,WEBP,14,6.8585429191589355,0.0,6.8585429191589355,6.8585429191589355,6.8585429191589355,6.8585429191589355,6.8585429191589355,0.0,6.8585429191589355,6.8585429191589355,0.0
383,BANK-PIMA,MODEL,ZLIB,10,1.257772207260131,0.0,1.257772207260131,1.257772207260131,1.257772207260131,1.257772207260131,1.257772207260131,0.0,1.257772207260131,1.257772207260131,0.0
